10119916,1617973392121,477,IEXG,TSLA,IEX,,10,678.5500,,X,96
10119921,1617973392121,477,IEXG,TSLA,IEX,,10,678.5000,,X,96
1012096941,1617984881628,671,IEXG,TSLA,IEX,,100,673.2300,,N,0
1012396727,1617984887591,865,IEXG,TSLA,IEX,,100,673.1800,,N,0
1012477704,1617984889567,670,IEXG,TSLA,IEX,,100,673.2400,,N,0
1012510300,1617984890093,837,IEXG,AMZN,IEX,,30,3348.8450,,N,-96
1012534762,1617984890686,984,IEXG,TSLA,IEX,,100,673.1500,,N,0
1012534781,1617984890686,984,IEXG,TSLA,IEX,,33,673.1500,,N,32
1012821236,1617984894971,660,IEXG,AMZN,IEX,,2,3349.7100,,N,-96
1012821526,1617984894972,137,IEXG,AMZN,IEX,,7,3349.7200,,N,32
1012821742,1617984894972,435,IEXG,AMZN,IEX,,3,3349.7200,,N,-96
1012821961,1617984894972,758,IEXG,AMZN,IEX,,2,3349.7200,,N,-96
1012822193,1617984894973,188,IEXG,AMZN,IEX,,2,3349.8000,,N,-96
1012822210,1617984894973,189,IEXG,AMZN,IEX,,2,3349.8000,,N,-96
1012822370,1617984894973,585,IEXG,AMZN,IEX,,2,3349.8700,,N,-96
1012929136,1617984897043,399,IEXG,GOOG,IEX,,2,2271.7000,,N,-96
1012929592,1617984897043,962,IEXG,GOOGL,IEX,,1,2256.2700,,N,32
1012948141,1617984897285,741,IEXG,TSLA,IEX,,76,673.2400,,N,-96
1012948266,1617984897286,289,IEXG,TSLA,IEX,,12,673.2400,,N,-96
1012950598,1617984897309,998,IEXG,GOOGL,IEX,,3,2256.6500,,N,32
10130091,1617973395266,207,IEXG,TSLA,IEX,,10,678.6500,,X,96
10130096,1617973395266,207,IEXG,TSLA,IEX,,10,678.7100,,X,96
10130101,1617973395266,207,IEXG,TSLA,IEX,,9,678.8800,,X,96
1013163787,1617984900463,488,IEXG,TSLA,IEX,,68,673.2400,,N,-96
1013164603,1617984900465,928,IEXG,TSLA,IEX,,68,673.2400,,N,32
1013165489,1617984900469,61,IEXG,TSLA,IEX,,14,673.2400,,N,32
1013165497,1617984900469,61,IEXG,TSLA,IEX,,1,673.2400,,N,32
1013165909,1617984900470,886,IEXG,TSLA,IEX,,15,673.2400,,N,32
1013166023,1617984900471,590,IEXG,TSLA,IEX,,15,673.2400,,N,32
1013167169,1617984900486,271,IEXG,TSLA,IEX,,1,673.2400,,N,32
1013198769,1617984900854,169,IEXG,GOOG,IEX,,1,2271.8700,,N,-96
1013370258,1617984901850,365,IEXG,AMZN,IEX,,1,3350.2400,,N,32
1013382142,1617984902010,960,IEXG,TSLA,IEX,,100,673.4700,,N,0
1013469212,1617984902929,758,IEXG,TSLA,IEX,,33,673.3300,,N,32
1013469221,1617984902929,758,IEXG,TSLA,IEX,,100,673.3100,,N,0
101390349,1617975414180,550,IEXG,TSLA,IEX,,90,676.1600,,N,32
1014101207,1617984912355,795,IEXG,AMZN,IEX,,1,3350.1400,,N,32
1014277331,1617984914525,175,IEXG,AMZN,IEX,,44,3350.1400,,N,32
1014467145,1617984917275,774,IEXG,GOOG,IEX,,100,2271.6000,,N,-128
1014811286,1617984922470,569,IEXG,TSLA,IEX,,20,673.4300,,N,-96
1014815170,1617984922471,355,IEXG,TSLA,IEX,,100,673.4200,,N,-128
1014815256,1617984922471,355,IEXG,TSLA,IEX,,33,673.4200,,N,-96
101485914,1617975415029,143,IEXG,TSLA,IEX,,3,676.2300,,N,-96
1014997179,1617984923614,680,IEXG,TSLA,IEX,,10,673.4900,,N,32
1015041977,1617984924328,474,IEXG,TSLA,IEX,,100,673.4700,,N,0
1015154690,1617984926587,9,IEXG,TSLA,IEX,,100,673.4600,,N,0
1015190674,1617984927130,454,IEXG,AMZN,IEX,,10,3350.0550,,N,32
101534070,1617975415384,961,IEXG,GOOGL,IEX,,3,2242.3300,,N,-96
101534142,1617975415385,151,IEXG,GOOG,IEX,,2,2257.5800,,N,-96
101572317,1617975415638,734,IEXG,GOOG,IEX,,1,2258.0700,,N,32
101572804,1617975415638,814,IEXG,GOOGL,IEX,,4,2242.4800,,N,32
101574855,1617975415641,751,IEXG,AMZN,IEX,,5,3294.5400,,N,-96
1016103879,1617984942322,137,IEXG,AMZN,IEX,,30,3349.8500,,N,32
1016103945,1617984942322,621,IEXG,AMZN,IEX,,36,3349.8200,,N,-96
